,sample_id,construction_site,image_blob_id,date_time,annotation_people_blob_id,annotation_poly_blob_id,annotation_blob_id,poly_objects,dis_people,dis_rebar,dis_formwork,dis_pump,timestep,Site1formwork,Site1rebars,Site1pump,Site1people,Site2formwork,Site2rebars,Site2pump,Site2people,if_Site1_concret,if_Site2_concret
1541,2020-08-07-12-55-10,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-07-12-55-10.jpg,2020-08-07 12:55:10,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-07-12-55-10.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-07-12-55-10.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Concrete_pump_hose', 'Concrete_pump_hose', 'Concrete_pump_hose']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[1, 1, 0]",2020-08-07 12:55:10,1,0,1,0,4,0,0,0,0,0
1542,2020-08-07-12-55-57,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-07-12-55-57.jpg,2020-08-07 12:55:57,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-07-12-55-57.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-07-12-55-57.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Concrete_pump_hose', 'Concrete_pump_hose', 'Concrete_pump_hose', 'Concrete_pump_hose', 'Rebars']","[0, 0, 0]","[0, 0, 1]","[0, 1, 4]","[1, 1, 0]",2020-08-07 12:55:57,1,0,1,0,4,1,0,0,0,0
1543,2020-08-07-12-56-43,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-07-12-56-43.jpg,2020-08-07 12:56:43,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-07-12-56-43.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-07-12-56-43.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Concrete_pump_hose', 'Concrete_pump_hose', 'Concrete_pump_hose', 'Concrete_pump_hose', 'Rebars']","[0, 0, 0]","[0, 0, 1]","[0, 1, 4]","[1, 1, 0]",2020-08-07 12:56:43,1,0,1,0,4,1,0,0,0,0
1544,2020-08-07-12-57-30,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-07-12-57-30.jpg,2020-08-07 12:57:30,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-07-12-57-30.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-07-12-57-30.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Concrete_pump_hose', 'Concrete_pump_hose', 'Concrete_pump_hose', 'Rebars', 'Concrete_pump_hose']","[0, 0, 0]","[0, 0, 1]","[0, 1, 4]","[1, 1, 0]",2020-08-07 12:57:30,1,0,1,0,4,1,0,0,0,0
1545,2020-08-07-12-58-16,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-07-12-58-16.jpg,2020-08-07 12:58:16,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-07-12-58-16.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-07-12-58-16.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Concrete_pump_hose', 'Concrete_pump_hose', 'Rebars', 'Concrete_pump_hose', 'Concrete_pump_hose']","[0, 0, 0]","[0, 0, 1]","[0, 1, 3]","[1, 1, 0]",2020-08-07 12:58:16,1,0,1,0,3,1,0,0,0,0
1546,2020-08-07-12-59-03,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-07-12-59-03.jpg,2020-08-07 12:59:03,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-07-12-59-03.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-07-12-59-03.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Concrete_pump_hose', 'Rebars', 'Concrete_pump_hose', 'Concrete_pump_hose']","[0, 0, 0]","[0, 0, 1]","[0, 1, 4]","[1, 1, 0]",2020-08-07 12:59:03,1,0,1,0,4,1,0,0,0,0
1547,2020-08-07-12-59-49,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-07-12-59-49.jpg,2020-08-07 12:59:49,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-07-12-59-49.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-07-12-59-49.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Concrete_pump_hose', 'Concrete_pump_hose', 'Rebars', 'Concrete_pump_hose', 'Concrete_pump_hose']","[0, 0, 0]","[0, 0, 1]","[0, 1, 4]","[1, 1, 0]",2020-08-07 12:59:49,1,0,1,0,4,1,0,0,0,0
1548,2020-08-07-13-00-36,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-07-13-00-36.jpg,2020-08-07 13:00:36,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-07-13-00-36.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-07-13-00-36.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Concrete_pump_hose', 'Concrete_pump_hose', 'Rebars', 'Concrete_pump_hose']","[0, 0, 0]","[0, 0, 1]","[0, 1, 4]","[1, 1, 0]",2020-08-07 13:00:36,1,0,1,0,4,1,0,0,0,0
1549,2020-08-07-13-01-22,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-07-13-01-22.jpg,2020-08-07 13:01:22,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-07-13-01-22.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-07-13-01-22.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Concrete_pump_hose', 'Rebars', 'Concrete_pump_hose']","[0, 0, 0]","[0, 0, 1]","[0, 1, 4]","[1, 1, 0]",2020-08-07 13:01:22,1,0,1,0,4,1,0,0,0,0
1550,2020-08-07-13-02-09,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-07-13-02-09.jpg,2020-08-07 13:02:09,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-07-13-02-09.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-07-13-02-09.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Concrete_pump_hose', 'Concrete_pump_hose', 'Concrete_pump_hose', 'Concrete_pump_hose', 'Rebars']","[0, 0, 0]","[0, 0, 1]","[0, 1, 4]","[1, 1, 0]",2020-08-07 13:02:09,1,0,1,0,4,1,0,0,0,0
1551,2020-08-07-13-02-55,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-07-13-02-55.jpg,2020-08-07 13:02:55,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-07-13-02-55.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-07-13-02-55.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Concrete_pump_hose', 'Concrete_pump_hose', 'Rebars']","[0, 0, 0]","[0, 0, 1]","[0, 1, 4]","[1, 1, 0]",2020-08-07 13:02:55,1,0,1,0,4,1,0,0,0,0
1552,2020-08-07-13-03-42,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-07-13-03-42.jpg,2020-08-07 13:03:42,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-07-13-03-42.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-07-13-03-42.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Concrete_pump_hose', 'Concrete_pump_hose', 'Concrete_pump_hose', 'Concrete_pump_hose', 'Rebars']","[0, 0, 0]","[0, 0, 1]","[0, 1, 4]","[1, 1, 0]",2020-08-07 13:03:42,1,0,1,0,4,1,0,0,0,0
1553,2020-08-07-13-04-28,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-07-13-04-28.jpg,2020-08-07 13:04:28,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-07-13-04-28.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-07-13-04-28.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Concrete_pump_hose', 'Concrete_pump_hose', 'Concrete_pump_hose']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[1, 1, 0]",2020-08-07 13:04:28,1,0,1,0,4,0,0,0,0,0
1554,2020-08-07-13-05-14,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-07-13-05-14.jpg,2020-08-07 13:05:14,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-07-13-05-14.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-07-13-05-14.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Concrete_pump_hose', 'Concrete_pump_hose']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[1, 1, 0]",2020-08-07 13:05:14,1,0,1,0,4,0,0,0,0,0
1555,2020-08-07-13-06-01,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-07-13-06-01.jpg,2020-08-07 13:06:01,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-07-13-06-01.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-07-13-06-01.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Concrete_pump_hose', 'Vertical_formwork', 'Concrete_pump_hose', 'Concrete_pump_hose']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[1, 1, 0]",2020-08-07 13:06:01,1,0,1,0,4,0,0,0,0,0
1556,2020-08-07-13-06-47,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-07-13-06-47.jpg,2020-08-07 13:06:47,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-07-13-06-47.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-07-13-06-47.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Concrete_pump_hose', 'Concrete_pump_hose', 'Concrete_pump_hose']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[1, 1, 0]",2020-08-07 13:06:47,1,0,1,0,4,0,0,0,0,0
1557,2020-08-07-13-07-35,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-07-13-07-35.jpg,2020-08-07 13:07:35,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-07-13-07-35.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-07-13-07-35.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Concrete_pump_hose', 'Concrete_pump_hose', 'Concrete_pump_hose']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[1, 1, 0]",2020-08-07 13:07:35,1,0,1,0,4,0,0,0,0,0
1558,2020-08-07-13-08-21,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-07-13-08-21.jpg,2020-08-07 13:08:21,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-07-13-08-21.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-07-13-08-21.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Concrete_pump_hose', 'Concrete_pump_hose', 'Concrete_pump_hose']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[1, 1, 0]",2020-08-07 13:08:21,1,0,1,0,4,0,0,0,0,0
1559,2020-08-07-13-09-08,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-07-13-09-08.jpg,2020-08-07 13:09:08,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-07-13-09-08.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-07-13-09-08.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Concrete_pump_hose', 'Concrete_pump_hose', 'Concrete_pump_hose']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[1, 1, 0]",2020-08-07 13:09:08,1,0,1,0,4,0,0,0,0,0
1560,2020-08-07-13-09-54,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-07-13-09-54.jpg,2020-08-07 13:09:54,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-07-13-09-54.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-07-13-09-54.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Concrete_pump_hose', 'Concrete_pump_hose', 'Concrete_pump_hose']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[1, 1, 0]",2020-08-07 13:09:54,1,0,1,0,4,0,0,0,0,0
1561,2020-08-07-13-10-41,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-07-13-10-41.jpg,2020-08-07 13:10:41,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-07-13-10-41.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-07-13-10-41.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Concrete_pump_hose', 'Concrete_pump_hose', 'Concrete_pump_hose']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[1, 1, 0]",2020-08-07 13:10:41,1,0,1,0,4,0,0,0,0,0
1562,2020-08-07-13-11-27,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-07-13-11-27.jpg,2020-08-07 13:11:27,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-07-13-11-27.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-07-13-11-27.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Concrete_pump_hose']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[1, 1, 0]",2020-08-07 13:11:27,1,0,1,0,4,0,0,0,0,0
1563,2020-08-07-13-12-14,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-07-13-12-14.jpg,2020-08-07 13:12:14,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-07-13-12-14.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-07-13-12-14.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Concrete_pump_hose', 'Concrete_pump_hose']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[1, 1, 0]",2020-08-07 13:12:14,1,0,1,0,4,0,0,0,0,0
1564,2020-08-07-13-13-00,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-07-13-13-00.jpg,2020-08-07 13:13:00,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-07-13-13-00.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-07-13-13-00.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Concrete_pump_hose', 'Concrete_pump_hose', 'Concrete_pump_hose']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[1, 1, 0]",2020-08-07 13:13:00,1,0,1,0,4,0,0,0,0,0
1565,2020-08-07-13-13-47,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-07-13-13-47.jpg,2020-08-07 13:13:47,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-07-13-13-47.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-07-13-13-47.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Concrete_pump_hose']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[1, 1, 0]",2020-08-07 13:13:47,1,0,1,0,4,0,0,0,0,0
1566,2020-08-07-13-14-34,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-07-13-14-34.jpg,2020-08-07 13:14:34,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-07-13-14-34.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-07-13-14-34.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Concrete_pump_hose']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[1, 1, 0]",2020-08-07 13:14:34,1,0,1,0,4,0,0,0,0,0
1567,2020-08-07-13-15-20,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-07-13-15-20.jpg,2020-08-07 13:15:20,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-07-13-15-20.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-07-13-15-20.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Concrete_pump_hose']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[1, 1, 0]",2020-08-07 13:15:20,1,0,1,0,4,0,0,0,0,0
1568,2020-08-07-13-16-07,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-07-13-16-07.jpg,2020-08-07 13:16:07,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-07-13-16-07.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-07-13-16-07.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Concrete_pump_hose']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[1, 1, 0]",2020-08-07 13:16:07,1,0,1,0,4,0,0,0,0,0
1569,2020-08-07-13-16-53,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-07-13-16-53.jpg,2020-08-07 13:16:53,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-07-13-16-53.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-07-13-16-53.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Concrete_pump_hose', 'Concrete_pump_hose']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[1, 1, 0]",2020-08-07 13:16:53,1,0,1,0,4,0,0,0,0,0
1570,2020-08-07-13-17-40,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-07-13-17-40.jpg,2020-08-07 13:17:40,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-07-13-17-40.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-07-13-17-40.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Concrete_pump_hose']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[1, 1, 0]",2020-08-07 13:17:40,1,0,1,0,4,0,0,0,0,0
1571,2020-08-07-13-18-26,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-07-13-18-26.jpg,2020-08-07 13:18:26,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-07-13-18-26.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-07-13-18-26.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Concrete_pump_hose']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[1, 1, 0]",2020-08-07 13:18:26,1,0,1,0,4,0,0,0,0,0
1572,2020-08-07-13-19-13,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-07-13-19-13.jpg,2020-08-07 13:19:13,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-07-13-19-13.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-07-13-19-13.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Concrete_pump_hose']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[1, 1, 0]",2020-08-07 13:19:13,1,0,1,0,4,0,0,0,0,0
1573,2020-08-07-13-19-59,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-07-13-19-59.jpg,2020-08-07 13:19:59,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-07-13-19-59.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-07-13-19-59.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Concrete_pump_hose', 'Concrete_pump_hose']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[1, 1, 0]",2020-08-07 13:19:59,1,0,1,0,4,0,0,0,0,0
1574,2020-08-07-13-20-46,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-07-13-20-46.jpg,2020-08-07 13:20:46,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-07-13-20-46.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-07-13-20-46.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Concrete_pump_hose']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[1, 1, 0]",2020-08-07 13:20:46,1,0,1,0,4,0,0,0,0,0
1575,2020-08-07-13-21-32,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-07-13-21-32.jpg,2020-08-07 13:21:32,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-07-13-21-32.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-07-13-21-32.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Concrete_pump_hose']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[1, 1, 0]",2020-08-07 13:21:32,1,0,1,0,4,0,0,0,0,0
1576,2020-08-07-13-22-19,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-07-13-22-19.jpg,2020-08-07 13:22:19,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-07-13-22-19.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-07-13-22-19.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Concrete_pump_hose']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[1, 1, 0]",2020-08-07 13:22:19,1,0,1,0,4,0,0,0,0,0
1577,2020-08-07-13-23-05,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-07-13-23-05.jpg,2020-08-07 13:23:05,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-07-13-23-05.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-07-13-23-05.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Concrete_pump_hose', 'Concrete_pump_hose']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[1, 1, 0]",2020-08-07 13:23:05,1,0,1,0,4,0,0,0,0,0
1578,2020-08-07-13-23-52,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-07-13-23-52.jpg,2020-08-07 13:23:52,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-07-13-23-52.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-07-13-23-52.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Concrete_pump_hose']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[1, 1, 0]",2020-08-07 13:23:52,1,0,1,0,4,0,0,0,0,0
1579,2020-08-07-13-24-38,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-07-13-24-38.jpg,2020-08-07 13:24:38,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-07-13-24-38.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-07-13-24-38.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Concrete_pump_hose', 'Concrete_pump_hose']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[0, 0, 1]",2020-08-07 13:24:38,1,0,0,0,4,0,1,0,0,0
